full_id,FMNH-INS#,drawer_id,tray_id,unit_barcode,full_taxonomy,genus,len1_mm,len2_mm,spec_area_mm2,geocode,loc_transcription,country,province_state,county,city,prec_location,elevation_fr,elevation_to,elevation_fr_ft,elevation_to_ft,site_num,habitat,microhabitat,collect_method,date_from,date_to,collectors,other_collect_nums,sex,latitude,longitude,specimen,specimen_condition,mask_condition,notes
34_6_9_tray_09_spec_014,,34_6_9,34_6_9_tray_09,57105,Megacephala (Tetracha) carolina carolina,Megacephala,16.71635494,5.571843167,74.01877881,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_6_9_tray_09_spec_015,,34_6_9,34_6_9_tray_09,57105,Megacephala (Tetracha) carolina carolina,Megacephala,15.78416289,5.086403296,63.71469497,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_6_9_tray_09_spec_016,,34_6_9,34_6_9_tray_09,57105,Megacephala (Tetracha) carolina carolina,Megacephala,16.02300994,5.535063201,66.85218192,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_6_9_tray_09_spec_017,,34_6_9,34_6_9_tray_09,57105,Megacephala (Tetracha) carolina carolina,Megacephala,18.06366069,5.51994659,79.38584352,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_6_9_tray_09_spec_018,,34_6_9,34_6_9_tray_09,57105,Megacephala (Tetracha) carolina carolina,Megacephala,15.99767247,5.661074107,73.31652787,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_6_9_tray_09_spec_019,,34_6_9,34_6_9_tray_09,57105,Megacephala (Tetracha) carolina carolina,Megacephala,15.16923496,4.876482524,59.13515744,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_6_9_tray_09_spec_020,,34_6_9,34_6_9_tray_09,57105,Megacephala (Tetracha) carolina carolina,Megacephala,17.87924392,5.583425468,76.98381323,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_6_9_tray_09_spec_021,,34_6_9,34_6_9_tray_09,57105,Megacephala (Tetracha) carolina carolina,Megacephala,17.0107168,5.793171537,74.53287916,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_6_9_tray_09_spec_022,,34_6_9,34_6_9_tray_09,57105,Megacephala (Tetracha) carolina carolina,Megacephala,20.52620185,5.717689119,84.85279679,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_6_9_tray_09_spec_023,,34_6_9,34_6_9_tray_09,57105,Megacephala (Tetracha) carolina carolina,Megacephala,17.35366032,5.946603042,81.9575215,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_6_9_tray_09_spec_024,,34_6_9,34_6_9_tray_09,57105,Megacephala (Tetracha) carolina carolina,Megacephala,22.90506367,5.351961926,77.95808859,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_6_9_tray_09_spec_025,,34_6_9,34_6_9_tray_09,57105,Megacephala (Tetracha) carolina carolina,Megacephala,16.61699846,5.480532466,68.7972492,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_6_9_tray_09_spec_026,,34_6_9,34_6_9_tray_09,57105,Megacephala (Tetracha) carolina carolina,Megacephala,17.11072978,5.146150359,71.0106765,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_6_9_tray_09_spec_027,,34_6_9,34_6_9_tray_09,57105,Megacephala (Tetracha) carolina carolina,Megacephala,16.36625324,5.65834042,69.9647872,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_6_9_tray_09_spec_028,,34_6_9,34_6_9_tray_09,57105,Megacephala (Tetracha) carolina carolina,Megacephala,15.59855331,4.691399726,60.37182122,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_6_9_tray_09_spec_029,,34_6_9,34_6_9_tray_09,57105,Megacephala (Tetracha) carolina carolina,Megacephala,19.07128402,5.720014827,80.31926772,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_6_9_tray_09_spec_030,,34_6_9,34_6_9_tray_09,57105,Megacephala (Tetracha) carolina carolina,Megacephala,15.95767027,5.494053266,66.89461646,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_6_9_tray_10_spec_001,4726128,34_6_9,34_6_9_tray_10,57102,Megacephala (Tetracha) brasiliensis,Megacephala,16.94945211,5.747283205,78.35149027,NEO,manual,Paraguay,,,Nueva Italia,,,,,,,,,,,,Pedro Willim,,,-25.612493,-57.467384,Y,intact specimen,mask found,
34_6_9_tray_10_spec_002,,34_6_9,34_6_9_tray_10,57102,Megacephala (Tetracha) brasiliensis,Megacephala,16.74594374,5.903609219,74.45823418,NEO,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_6_9_tray_10_spec_003,,34_6_9,34_6_9_tray_10,57102,Megacephala (Tetracha) brasiliensis,Megacephala,16.62411893,5.402968556,69.78640831,NEO,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_6_9_tray_10_spec_004,,34_6_9,34_6_9_tray_10,57102,Megacephala (Tetracha) brasiliensis,Megacephala,15.08335179,5.441556167,61.59237978,NEO,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_6_9_tray_10_spec_005,,34_6_9,34_6_9_tray_10,57102,Megacephala (Tetracha) brasiliensis,Megacephala,15.61536269,5.341808864,63.60263702,NEO,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_6_9_tray_10_spec_006,,34_6_9,34_6_9_tray_10,57102,Megacephala (Tetracha) brasiliensis,Megacephala,15.9053162,5.53339561,68.77028653,NEO,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_6_9_tray_10_spec_007,,34_6_9,34_6_9_tray_10,57102,Megacephala (Tetracha) brasiliensis,Megacephala,13.69669627,3.560754205,41.44194418,NEO,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_6_9_tray_10_spec_008,,34_6_9,34_6_9_tray_10,57102,Megacephala (Tetracha) brasiliensis,Megacephala,14.07089765,5.323968923,55.84910436,NEO,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_6_9_tray_10_spec_009,,34_6_9,34_6_9_tray_10,57102,Megacephala (Tetracha) brasiliensis,Megacephala,14.45626516,5.06434236,56.3404493,NEO,claude,Brazil,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_6_9_tray_10_spec_010,,34_6_9,34_6_9_tray_10,57102,Megacephala (Tetracha) brasiliensis,Megacephala,13.90047794,4.546254122,47.88909916,NEO,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_6_9_tray_10_spec_011,,34_6_9,34_6_9_tray_10,57102,Megacephala (Tetracha) brasiliensis,Megacephala,14.10786137,4.490495551,51.14493234,NEO,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_6_9_tray_10_spec_012,,34_6_9,34_6_9_tray_10,57102,Megacephala (Tetracha) brasiliensis,Megacephala,15.85005514,5.08199877,62.59872986,NEO,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_6_9_tray_10_spec_013,,34_6_9,34_6_9_tray_10,57102,Megacephala (Tetracha) brasiliensis,Megacephala,14.30849083,4.671115119,50.90380642,NEO,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_6_9_tray_10_spec_014,,34_6_9,34_6_9_tray_10,57102,Megacephala (Tetracha) brasiliensis,Megacephala,13.75381385,4.809459081,52.22181061,NEO,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_6_9_tray_10_spec_015,,34_6_9,34_6_9_tray_10,57102,Megacephala (Tetracha) brasiliensis,Megacephala,15.80693216,5.568383277,66.12179207,NEO,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_6_9_tray_10_spec_016,,34_6_9,34_6_9_tray_10,57102,Megacephala (Tetracha) brasiliensis,Megacephala,16.67916969,5.352764888,68.90238553,NEO,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_6_9_tray_10_spec_017,,34_6_9,34_6_9_tray_10,57102,Megacephala (Tetracha) brasiliensis,Megacephala,16.54975882,5.510751642,72.3736034,NEO,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_6_9_tray_10_spec_018,,34_6_9,34_6_9_tray_10,57102,Megacephala (Tetracha) brasiliensis,Megacephala,15.48555421,5.290135619,64.83450542,NEO,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_6_9_tray_10_spec_019,,34_6_9,34_6_9_tray_10,57102,Megacephala (Tetracha) brasiliensis,Megacephala,16.52108925,5.170977558,70.69816284,NEO,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_6_9_tray_10_spec_020,,34_6_9,34_6_9_tray_10,57102,Megacephala (Tetracha) brasiliensis,Megacephala,19.29011156,5.782854355,76.72662734,NEO,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_6_9_tray_10_spec_021,,34_6_9,34_6_9_tray_10,57102,Megacephala (Tetracha) brasiliensis,Megacephala,16.39229052,5.553153705,65.89165933,NEO,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_6_9_tray_10_spec_022,,34_6_9,34_6_9_tray_10,57102,Megacephala (Tetracha) brasiliensis,Megacephala,17.36268048,6.192713187,84.30965276,NEO,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_6_9_tray_11_spec_001,,34_6_9,34_6_9_tray_11,57087,Manticora tuberculata,Manticora,38.34672146,15.43770969,390.3241772,AFR,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_6_9_tray_11_spec_002,4726113,34_6_9,34_6_9_tray_11,57087,Manticora tuberculata,Manticora,42.8452966,18.05422901,513.8581396,AFR,manual,South Africa,,,,Transvaal,,,,,,,,,,,Nonfried,,,-25.48116,28.2273436,Y,intact specimen,mask found,
34_6_9_tray_11_spec_003,,34_6_9,34_6_9_tray_11,57087,Manticora tuberculata,Manticora,43.70612598,21.65708542,579.5238282,AFR,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_6_9_tray_11_spec_004,,34_6_9,34_6_9_tray_11,57087,Manticora tuberculata,Manticora,34.63959227,15.49012844,359.7319491,AFR,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_6_9_tray_12_spec_001,4726117,34_6_9,34_6_9_tray_12,57090,Megacephala (Phaeoxantha) aequinoctialis,Megacephala,17.90930866,6.93902624,89.0877007,NEO,manual,Brazil,Goias,,Santa Isabel,"Rio Araguaia, Bananal Island",,,,,,,,,,29-Nov-60,B. Malkin,,,-12.85981317,-50.50787816,Y,intact specimen,mask found,
34_6_9_tray_12_spec_002,,34_6_9,34_6_9_tray_12,57090,Megacephala (Phaeoxantha) aequinoctialis,Megacephala,19.07692884,6.686762806,92.39497105,NEO,claude,Brazil,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_6_9_tray_12_spec_003,,34_6_9,34_6_9_tray_12,57090,Megacephala (Phaeoxantha) aequinoctialis,Megacephala,18.0382854,6.601741321,84.68129429,NEO,claude,Brazil,Goias,,Santa Isabel,"Rio Araguaia, Bananal Island",,,,,,,,,,,,,,-12.85981317,-50.50787816,Y,intact specimen,mask found,
34_6_9_tray_12_spec_004,,34_6_9,34_6_9_tray_12,57090,Megacephala (Phaeoxantha) aequinoctialis,Megacephala,19.23849946,6.848201153,97.5843807,NEO,claude,Brazil,Goias,,Santa Isabel,"Rio Araguaia, Bananal Island",,,,,,,,,,,,,,-12.85981317,-50.50787816,Y,intact specimen,mask found,
34_6_9_tray_12_spec_005,,34_6_9,34_6_9_tray_12,57090,Megacephala (Phaeoxantha) aequinoctialis,Megacephala,17.72631803,7.057928279,83.84232993,NEO,claude,Brazil,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_6_9_tray_12_spec_006,,34_6_9,34_6_9_tray_12,57090,Megacephala (Phaeoxantha) aequinoctialis,Megacephala,20.58226512,8.133477709,120.9326074,NEO,claude,Brazil,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_6_9_tray_12_spec_007,,34_6_9,34_6_9_tray_12,57090,Megacephala (Phaeoxantha) aequinoctialis,Megacephala,19.21723718,7.411198218,103.8275061,NEO,claude,Brazil,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_6_9_tray_12_spec_008,,34_6_9,34_6_9_tray_12,57090,Megacephala (Phaeoxantha) aequinoctialis,Megacephala,18.80426866,6.686174181,86.50851298,NEO,claude,Brazil,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_6_9_tray_12_spec_009,,34_6_9,34_6_9_tray_12,57090,Megacephala (Phaeoxantha) aequinoctialis,Megacephala,17.52304644,5.559325406,80.18956641,NEO,claude,Brazil,Goias,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_6_9_tray_12_spec_010,,34_6_9,34_6_9_tray_12,57090,Megacephala (Phaeoxantha) aequinoctialis,Megacephala,15.63649148,4.861356022,59.2378056,NEO,claude,Brazil,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_6_9_tray_12_spec_011,,34_6_9,34_6_9_tray_12,57090,Megacephala (Phaeoxantha) aequinoctialis,Megacephala,18.28038475,6.109665325,91.73764281,NEO,claude,Brazil,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_6_9_tray_12_spec_012,,34_6_9,34_6_9_tray_12,57090,Megacephala (Phaeoxantha) aequinoctialis,Megacephala,17.4069705,6.140685727,82.18720185,NEO,claude,Brazil,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_6_9_tray_12_spec_013,,34_6_9,34_6_9_tray_12,57090,Megacephala (Phaeoxantha) aequinoctialis,Megacephala,17.87144898,6.782246089,85.52442068,NEO,claude,Brazil,Goias,,Santa Isabel,,,,,,,,,,,,,,,-15.28450933,-49.41481985,Y,intact specimen,mask found,
34_6_9_tray_12_spec_014,,34_6_9,34_6_9_tray_12,57090,Megacephala (Phaeoxantha) aequinoctialis,Megacephala,16.49127808,5.910984086,68.03573466,NEO,claude,Brazil,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_6_9_tray_12_spec_015,,34_6_9,34_6_9_tray_12,57090,Megacephala (Phaeoxantha) aequinoctialis,Megacephala,18.04765272,7.587073018,91.6345875,NEO,claude,Brazil,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_6_9_tray_12_spec_016,,34_6_9,34_6_9_tray_12,57090,Megacephala (Phaeoxantha) aequinoctialis,Megacephala,18.03185383,7.118973311,91.60875581,NEO,claude,Brazil,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_6_9_tray_12_spec_017,,34_6_9,34_6_9_tray_12,57090,Megacephala (Phaeoxantha) aequinoctialis,Megacephala,18.13651324,6.477868878,91.34342682,NEO,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_6_9_tray_12_spec_018,,34_6_9,34_6_9_tray_12,57090,Megacephala (Phaeoxantha) aequinoctialis,Megacephala,18.26846247,7.299120149,96.25158323,NEO,claude,Brazil,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_6_9_tray_12_spec_019,,34_6_9,34_6_9_tray_12,57090,Megacephala (Phaeoxantha) aequinoctialis,Megacephala,19.35042287,7.35564943,91.52243906,NEO,claude,Brazil,Goias,,Santa Isabel,"Rio Araguaia, Bananal Island",,,,,,,,,,,,,,-12.85981317,-50.50787816,Y,intact specimen,mask found,
34_6_9_tray_12_spec_020,,34_6_9,34_6_9_tray_12,57090,Megacephala (Phaeoxantha) aequinoctialis,Megacephala,17.93828148,5.986122541,79.6401341,NEO,claude,Brazil,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_6_9_tray_12_spec_021,,34_6_9,34_6_9_tray_12,57090,Megacephala (Phaeoxantha) aequinoctialis,Megacephala,19.39560151,6.780638364,104.0137114,NEO,claude,Brazil,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_6_9_tray_12_spec_022,,34_6_9,34_6_9_tray_12,57090,Megacephala (Phaeoxantha) aequinoctialis,Megacephala,18.77519369,6.8851415,94.31429712,NEO,claude,Brazil,Goias,,Santa Isabel,"Rio Araguaia, Bananal Island",,,,,,,,,,,,,,-12.85981317,-50.50787816,Y,intact specimen,mask found,
34_6_9_tray_12_spec_023,,34_6_9,34_6_9_tray_12,57090,Megacephala (Phaeoxantha) aequinoctialis,Megacephala,17.35322235,6.388078921,83.45223073,NEO,claude,Brazil,Goias,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_6_9_tray_12_spec_024,,34_6_9,34_6_9_tray_12,57090,Megacephala (Phaeoxantha) aequinoctialis,Megacephala,18.06832837,6.552734334,86.76882039,NEO,claude,Brazil,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_6_9_tray_12_spec_025,,34_6_9,34_6_9_tray_12,57090,Megacephala (Phaeoxantha) aequinoctialis,Megacephala,16.31180493,5.692393311,64.28534455,NEO,claude,Brazil,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_6_9_tray_12_spec_026,,34_6_9,34_6_9_tray_12,57090,Megacephala (Phaeoxantha) aequinoctialis,Megacephala,16.15055204,5.907952545,69.12328943,NEO,claude,Brazil,Goias,,Santa Isabel,"Rio Araguaia, Bananal Island",,,,,,,,,,,,,,-12.85981317,-50.50787816,Y,intact specimen,mask found,
34_6_9_tray_12_spec_027,,34_6_9,34_6_9_tray_12,57090,Megacephala (Phaeoxantha) aequinoctialis,Megacephala,16.5389633,5.134401071,66.58088134,NEO,claude,Brazil,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_6_9_tray_12_spec_028,,34_6_9,34_6_9_tray_12,57090,Megacephala (Phaeoxantha) aequinoctialis,Megacephala,18.95144753,5.911588677,94.80736116,NEO,claude,Brazil,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_6_9_tray_13_spec_001,4726124,34_6_9,34_6_9_tray_13,57100,Megacephala (Tetracha) angustata,Megacephala,15.36466547,4.453876644,59.84586815,NEO,manual,Nicaragua,Jinotega,,Jinotega,,1050,1500,,,,,,,,Jul-47,Paul C. Standley,,,13.0880811,-85.999389,Y,intact specimen,mask found,"printing error, label is AFR should be NEO"
34_6_9_tray_13_spec_002,,34_6_9,34_6_9_tray_13,57100,Megacephala (Tetracha) angustata,Megacephala,15.05394505,4.894067938,56.92494214,NEO,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,"printing error, label is AFR should be NEO"
34_6_9_tray_13_spec_003,,34_6_9,34_6_9_tray_13,57100,Megacephala (Tetracha) angustata,Megacephala,17.70804577,4.706995537,75.06064181,NEO,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,"printing error, label is AFR should be NEO"
34_6_9_tray_13_spec_004,,34_6_9,34_6_9_tray_13,57100,Megacephala (Tetracha) angustata,Megacephala,17.71754428,5.621748143,81.89549831,NEO,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,"printing error, label is AFR should be NEO"
34_6_9_tray_13_spec_005,,34_6_9,34_6_9_tray_13,57100,Megacephala (Tetracha) angustata,Megacephala,17.7285714,5.74514965,79.56435813,NEO,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,"printing error, label is AFR should be NEO"
34_6_9_tray_14_spec_001,4726127,34_6_9,34_6_9_tray_14,57094,Megacephala (Pseudotetracha) australis,Megacephala,20.56154093,7.644100545,109.3922669,AUS,manual,Australia,Western Australia,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_6_9_tray_15_spec_001,4726119,34_6_9,34_6_9_tray_15,57093,Megacephala (Phaeoxantha) aequinoctialis bifasciata,Megacephala,19.41968782,7.004816156,103.340866,NEO,manual,,,,,,,,,,,,,,,1887,Staudinger,43,,,,Y,intact specimen,mask found,
34_6_9_tray_15_spec_002,,34_6_9,34_6_9_tray_15,57093,Megacephala (Phaeoxantha) aequinoctialis bifasciata,Megacephala,20.10952603,7.118363227,104.1395673,NEO,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_6_9_tray_16_spec_001,4726129,34_6_9,34_6_9_tray_16,57103,Megacephala (Tetracha) brzoskai,Megacephala,17.28658531,6.522903747,88.25624607,NEO,manual,Mexico,Zacatecas,,,9mi N Tlaltenango de Sanchez Roman,,,,5500,,,,,17-Jul-54,18-Jul-54,R.H. Brewer,,,21.885625,-103.31289,Y,intact specimen,mask found,
34_6_9_tray_16_spec_002,,34_6_9,34_6_9_tray_16,57103,Megacephala (Tetracha) brzoskai,Megacephala,16.09833065,5.787077244,70.46413951,NEO,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_6_9_tray_16_spec_003,,34_6_9,34_6_9_tray_16,57103,Megacephala (Tetracha) brzoskai,Megacephala,15.38867284,5.444207586,65.38588303,NEO,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_6_9_tray_16_spec_004,,34_6_9,34_6_9_tray_16,57103,Megacephala (Tetracha) brzoskai,Megacephala,17.05677221,5.898595485,81.82212003,NEO,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_6_9_tray_16_spec_005,,34_6_9,34_6_9_tray_16,57103,Megacephala (Tetracha) brzoskai,Megacephala,15.14035062,5.503193909,67.46119449,NEO,claude,Mexico,Zacatecas,,,9mi N Tlaltenango de Sanchez Roman,,,,,,,,,,,,,,21.885625,-103.31289,Y,intact specimen,mask found,
34_6_9_tray_16_spec_006,,34_6_9,34_6_9_tray_16,57103,Megacephala (Tetracha) brzoskai,Megacephala,16.22284361,5.068521245,68.73364263,NEO,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_6_9_tray_17_spec_001,4726126,34_6_9,34_6_9_tray_17,57088,Megacephala (Megacephala) asperata asperata,Megacephala,24.23475727,8.600734541,156.8550753,AFR,manual,Mozambique,,,Boroma,Zambesi,,,,,,,,,,,Dr. Brancsik,,,9.93705244,43.1891405,Y,intact specimen,mask found,
34_6_9_tray_17_spec_002,,34_6_9,34_6_9_tray_17,57088,Megacephala (Megacephala) asperata asperata,Megacephala,23.48551892,8.675307591,141.5994505,AFR,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_6_9_tray_17_spec_003,,34_6_9,34_6_9_tray_17,57088,Megacephala (Megacephala) asperata asperata,Megacephala,21.8701305,8.359561625,118.2222707,AFR,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_6_9_tray_17_spec_004,,34_6_9,34_6_9_tray_17,57088,Megacephala (Megacephala) asperata asperata,Megacephala,20.29661173,6.821619772,98.29432234,AFR,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_6_9_tray_18_spec_001,4726114,34_6_9,34_6_9_tray_18,57095,Megacephala (Tetracha) acutipennis,Megacephala,14.54031736,4.825901468,52.30423677,NEO,manual,Dominican Republic,Pedernales,,Oviedo,Jaragua National Park,,,,,,,,,,27-May-33,Lucrecia Rodriguez,,,17.7865278,-71.501516,Y,intact specimen,mask found,
34_6_9_tray_18_spec_002,,34_6_9,34_6_9_tray_18,57095,Megacephala (Tetracha) acutipennis,Megacephala,14.33870075,5.207679379,56.55153627,NEO,claude,Dominican Republic,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_6_9_tray_19_spec_001,4726125,34_6_9,34_6_9_tray_19,57101,Megacephala (Tetracha) angusticollis,Megacephala,11.20286493,3.457633707,33.40001045,NEO,manual,Venezuela,,,Ciudad Bolivar,,,,,,,,,,,21May1898,E.A. Klages,,,8.08146164,-63.578535,Y,intact specimen,mask found,
34_6_9_tray_19_spec_002,,34_6_9,34_6_9_tray_19,57101,Megacephala (Tetracha) angusticollis,Megacephala,10.87423385,3.586351708,31.42440659,NEO,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_6_9_tray_19_spec_003,,34_6_9,34_6_9_tray_19,57101,Megacephala (Tetracha) angusticollis,Megacephala,11.52175762,4.167486305,36.71139759,NEO,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_6_9_tray_19_spec_004,,34_6_9,34_6_9_tray_19,57101,Megacephala (Tetracha) angusticollis,Megacephala,12.64573862,4.280414725,40.05834288,NEO,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_6_9_tray_19_spec_005,,34_6_9,34_6_9_tray_19,57101,Megacephala (Tetracha) angusticollis,Megacephala,12.92669498,4.300291001,42.95683016,NEO,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_7_3_tray_01_spec_001,4725832,34_7_3,34_7_3_tray_01,57219,Omus audouini audouini,Omus,14.88633103,5.723109973,61.36154702,NEA,manual,United States of America,Oregon,Lane,Eugene,Spencer's Creek Valley,,,,,,,,,,11-Apr-42,E.A. Onthank,,,43.9923947,-123.18754,Y,intact specimen,mask found,
34_7_3_tray_01_spec_002,,34_7_3,34_7_3_tray_01,57219,Omus audouini audouini,Omus,18.41043935,5.727790496,72.86817155,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_7_3_tray_01_spec_003,,34_7_3,34_7_3_tray_01,57219,Omus audouini audouini,Omus,18.05432522,5.886090748,68.91791384,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_7_3_tray_01_spec_004,,34_7_3,34_7_3_tray_01,57219,Omus audouini audouini,Omus,14.90722482,5.18245076,57.9496043,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_7_3_tray_01_spec_005,,34_7_3,34_7_3_tray_01,57219,Omus audouini audouini,Omus,16.66050037,5.598463673,66.3608087,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_7_3_tray_01_spec_006,,34_7_3,34_7_3_tray_01,57219,Omus audouini audouini,Omus,16.61117382,5.41919428,60.77081234,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_7_3_tray_01_spec_007,,34_7_3,34_7_3_tray_01,57219,Omus audouini audouini,Omus,13.13798978,4.504001604,42.79978907,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_7_3_tray_01_spec_008,,34_7_3,34_7_3_tray_01,57219,Omus audouini audouini,Omus,13.55082779,4.934396996,47.94110247,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_7_3_tray_01_spec_009,,34_7_3,34_7_3_tray_01,57219,Omus audouini audouini,Omus,13.92497563,5.148717303,50.51903605,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_7_3_tray_01_spec_010,,34_7_3,34_7_3_tray_01,57219,Omus audouini audouini,Omus,14.96013117,4.875194099,53.91886515,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_7_3_tray_01_spec_011,,34_7_3,34_7_3_tray_01,57219,Omus audouini audouini,Omus,14.72858674,5.020374196,56.40054344,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
