tray_id,specimen_id,label_group,match_type,verbatim_text,country,stateProvince,county,municipality,verbatimLocality,locality,waterBody,islandGroup,island,verbatimElevation,habitat,samplingProtocol,collector,verbatimEventDate,identifiedBy,verbatimCoordinates,possibleName,flags,source,human_corrections
cicindelidae_34_6_14_tray_03,cicindelidae_34_6_14_tray_03_spec_010,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_03,cicindelidae_34_6_14_tray_03_spec_011,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_03,cicindelidae_34_6_14_tray_03_spec_012,7,unique,30. Sept [?] [?] | [illeg.] | 15. No[v?] [?] [?] [?] u. S,,,,,,,,,,,,,,30. Sept,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_03,cicindelidae_34_6_14_tray_03_spec_013,6,similar,PERU: Loreto | N[aoo?],Peru,Loreto,,,Loreto,,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_04,cicindelidae_34_6_14_tray_04_spec_001,1,unique,MEXICO: Veracruz | [illeg.] N. [illeg.] | [illeg.] V[illeg.] TLA. [illeg.] | Odontocheila mexicana Cast. Det. M. Kippenh[illeg.],Mexico,Veracruz,,,MEXICO: Veracruz,,,,,,,,,,M. Kippenh[ahn?],,,,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_05,cicindelidae_34_6_14_tray_05_spec_001,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_05,cicindelidae_34_6_14_tray_05_spec_002,1,unique,[?] TL: S. AU-[t]l.,Australia,,,,S. AU-[t]l.,,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_05,cicindelidae_34_6_14_tray_05_spec_003,2,unique,AUSTR[ALIA] | in,Australia,,,,AUSTR[ALIA],,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_05,cicindelidae_34_6_14_tray_05_spec_004,3,unique,M[yriochila] semicincta | Austr[alia] | [1]9-1[4?][9?] | [van] 200[?],Australia,,,,Austr[alia],,,,,,,,,19-1[4?][9?],,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_05,cicindelidae_34_6_14_tray_05_spec_005,4,unique,m. AUSTR[ALIA] | [?]-14[?][9?] | Det. M. Kippenhan 200[?],Australia,,,,m. AUSTR[ALIA],,,,,,,,,,M. Kippenhan,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_05,cicindelidae_34_6_14_tray_05_spec_006,5,unique,Madiga[n?] | S.A. | A.I. L[ight?] | Eyre | 195[5?] | [illeg.] Giles,Australia,South Australia,,,"Madiga[n?], S.A., Eyre,  Giles",Eyre,,,,,,,A.I. L[ight?],195[5?],,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_05,cicindelidae_34_6_14_tray_05_spec_007,6,unique,"Cooper Crossing, S.A. | 21[?] [oct?] | [illeg.] Gross",Australia,South Australia,,,"Cooper Crossing, S.A.",Cooper Crossing,,,,,,,Gross,21 [oct?],,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_06,cicindelidae_34_6_14_tray_06_spec_001,1,similar,C[NHM?] | [e]x Eduar[d] [w]mus[eum?] | Cic. semicincta Bru[llé] | det. Dr. Ing. K. Man[illeg.],,,,,ex Eduard [museum?],,,,,,,,,,Dr. Ing. K. Man,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_06,cicindelidae_34_6_14_tray_06_spec_002,1,similar,C[NHM?] | [e]x Eduar[d] [w]mus[eum?] | Cic. semicincta Bru[llé] | det. Dr. Ing. K. Man[illeg.],,,,,ex Eduard [museum?],,,,,,,,,,Dr. Ing. K. Man,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_06,cicindelidae_34_6_14_tray_06_spec_003,2,identical,Ho[og.] Harb[or?],,,,,Hoog. Harbor,Hoog. Harbor,,,,,,,,,,,,ambiguous_locality,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_06,cicindelidae_34_6_14_tray_06_spec_004,2,identical,Ho[og.] Harb[or?],,,,,Hoog. Harbor,Hoog. Harbor,,,,,,,,,,,,ambiguous_locality,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_06,cicindelidae_34_6_14_tray_06_spec_005,2,identical,Ho[og.] Harb[or?],,,,,Hoog. Harbor,Hoog. Harbor,,,,,,,,,,,,ambiguous_locality,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_06,cicindelidae_34_6_14_tray_06_spec_006,2,identical,Ho[og.] Harb[or?],,,,,Hoog. Harbor,Hoog. Harbor,,,,,,,,,,,,ambiguous_locality,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_06,cicindelidae_34_6_14_tray_06_spec_007,2,identical,Ho[og.] Harb[or?],,,,,Hoog. Harbor,Hoog. Harbor,,,,,,,,,,,,ambiguous_locality,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_06,cicindelidae_34_6_14_tray_06_spec_008,2,identical,Ho[og.] Harb[or?],,,,,Hoog. Harbor,Hoog. Harbor,,,,,,,,,,,,ambiguous_locality,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_06,cicindelidae_34_6_14_tray_06_spec_009,3,unique,Mad[ura?] | [illeg.],,,,,Mad[ura?],,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_06,cicindelidae_34_6_14_tray_06_spec_010,4,unique,Mt. Lamington | N.E. P[apua?] | [illeg.] e[?],Papua New Guinea,,,,"Mt. Lamington, N.E. P[apua?]",Mt. Lamington,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_06,cicindelidae_34_6_14_tray_06_spec_011,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_06,cicindelidae_34_6_14_tray_06_spec_012,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_06,cicindelidae_34_6_14_tray_06_spec_013,5,unique,FIELD MUS. | [illeg.] D.,,,,,,,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_06,cicindelidae_34_6_14_tray_06_spec_014,6,unique,Mt. Lamington | N.E. Pa[pua?] | [C.] McNa[mara?],Papua New Guinea,,,,"Mt. Lamington, N.E. Pa[pua?]",Mt. Lamington,,,,,,,C. McNa[mara?],,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_07,cicindelidae_34_6_14_tray_07_spec_001,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_07,cicindelidae_34_6_14_tray_07_spec_002,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_08,cicindelidae_34_6_14_tray_08_spec_001,1,identical,"La Choya, Sonora, Mex. | C. la [?] aurie [?]",Mexico,Sonora,,La Choya,"La Choya, Sonora, Mex.",,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_08,cicindelidae_34_6_14_tray_08_spec_002,1,identical,"La Choya, Sonora, Mex. | C. la [?] aurie [?]",Mexico,Sonora,,La Choya,"La Choya, Sonora, Mex.",,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_08,cicindelidae_34_6_14_tray_08_spec_003,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_09,cicindelidae_34_6_14_tray_09_spec_001,1,identical,"COSTA RICA: Guanacaste Prov.: Santa Rosa Natio[nal Park] Pitilia FMHD#2007-019,",Costa Rica,Guanacaste,,,Guanacaste Prov.: Santa Rosa Natio[nal Park] Pitilia,"Santa Rosa National Park, Pitilia",,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_09,cicindelidae_34_6_14_tray_09_spec_002,1,identical,"COSTA RICA: Guanacaste Prov.: Santa Rosa Natio[nal Park] Pitilia FMHD#2007-019,",Costa Rica,Guanacaste,,,Guanacaste Prov.: Santa Rosa Natio[nal Park] Pitilia,"Santa Rosa National Park, Pitilia",,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_09,cicindelidae_34_6_14_tray_09_spec_003,1,identical,"COSTA RICA: Guanacaste Prov.: Santa Rosa Natio[nal Park] Pitilia FMHD#2007-019,",Costa Rica,Guanacaste,,,Guanacaste Prov.: Santa Rosa Natio[nal Park] Pitilia,"Santa Rosa National Park, Pitilia",,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_09,cicindelidae_34_6_14_tray_09_spec_004,1,identical,"COSTA RICA: Guanacaste Prov.: Santa Rosa Natio[nal Park] Pitilia FMHD#2007-019,",Costa Rica,Guanacaste,,,Guanacaste Prov.: Santa Rosa Natio[nal Park] Pitilia,"Santa Rosa National Park, Pitilia",,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_09,cicindelidae_34_6_14_tray_09_spec_005,1,identical,"COSTA RICA: Guanacaste Prov.: Santa Rosa Natio[nal Park] Pitilia FMHD#2007-019,",Costa Rica,Guanacaste,,,Guanacaste Prov.: Santa Rosa Natio[nal Park] Pitilia,"Santa Rosa National Park, Pitilia",,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_09,cicindelidae_34_6_14_tray_09_spec_006,1,identical,"COSTA RICA: Guanacaste Prov.: Santa Rosa Natio[nal Park] Pitilia FMHD#2007-019,",Costa Rica,Guanacaste,,,Guanacaste Prov.: Santa Rosa Natio[nal Park] Pitilia,"Santa Rosa National Park, Pitilia",,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_09,cicindelidae_34_6_14_tray_09_spec_007,1,identical,"COSTA RICA: Guanacaste Prov.: Santa Rosa Natio[nal Park] Pitilia FMHD#2007-019,",Costa Rica,Guanacaste,,,Guanacaste Prov.: Santa Rosa Natio[nal Park] Pitilia,"Santa Rosa National Park, Pitilia",,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_09,cicindelidae_34_6_14_tray_09_spec_008,1,identical,"COSTA RICA: Guanacaste Prov.: Santa Rosa Natio[nal Park] Pitilia FMHD#2007-019,",Costa Rica,Guanacaste,,,Guanacaste Prov.: Santa Rosa Natio[nal Park] Pitilia,"Santa Rosa National Park, Pitilia",,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_09,cicindelidae_34_6_14_tray_09_spec_009,1,identical,"COSTA RICA: Guanacaste Prov.: Santa Rosa Natio[nal Park] Pitilia FMHD#2007-019,",Costa Rica,Guanacaste,,,Guanacaste Prov.: Santa Rosa Natio[nal Park] Pitilia,"Santa Rosa National Park, Pitilia",,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_09,cicindelidae_34_6_14_tray_09_spec_010,1,identical,"COSTA RICA: Guanacaste Prov.: Santa Rosa Natio[nal Park] Pitilia FMHD#2007-019,",Costa Rica,Guanacaste,,,Guanacaste Prov.: Santa Rosa Natio[nal Park] Pitilia,"Santa Rosa National Park, Pitilia",,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_09,cicindelidae_34_6_14_tray_09_spec_011,1,identical,"COSTA RICA: Guanacaste Prov.: Santa Rosa Natio[nal Park] Pitilia FMHD#2007-019,",Costa Rica,Guanacaste,,,Guanacaste Prov.: Santa Rosa Natio[nal Park] Pitilia,"Santa Rosa National Park, Pitilia",,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_10,cicindelidae_34_6_14_tray_10_spec_001,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_10,cicindelidae_34_6_14_tray_10_spec_002,1,unique,Cic. latecincta [?] | det. Dr. Ing. K. Mandl 1969,,,,,,,,,,,,,,,Dr. Ing. K. Mandl,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_10,cicindelidae_34_6_14_tray_10_spec_003,2,unique,Cic. latecincta [illeg.] | FIELD MUS[eum] | [illeg.],,,,,,,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_10,cicindelidae_34_6_14_tray_10_spec_004,3,unique,Cic. latecincta [illeg.] | FIELD MUS[eum] | det. [Dr.] Ing. [K. Mandl?] [19]69[?],,,,,,,,,,,,,,,Dr. Ing. K. Mandl,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_11,cicindelidae_34_6_14_tray_11_spec_001,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_12,cicindelidae_34_6_14_tray_12_spec_001,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_12,cicindelidae_34_6_14_tray_12_spec_002,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_12,cicindelidae_34_6_14_tray_12_spec_003,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_12,cicindelidae_34_6_14_tray_12_spec_004,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_12,cicindelidae_34_6_14_tray_12_spec_005,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_12,cicindelidae_34_6_14_tray_12_spec_006,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_12,cicindelidae_34_6_14_tray_12_spec_007,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_12,cicindelidae_34_6_14_tray_12_spec_008,1,similar,N[ew] Zeala[nd],New Zealand,,,,N[ew] Zealand,,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_12,cicindelidae_34_6_14_tray_12_spec_009,1,similar,N[ew] Zeala[nd],New Zealand,,,,N[ew] Zealand,,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_12,cicindelidae_34_6_14_tray_12_spec_010,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_12,cicindelidae_34_6_14_tray_12_spec_011,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_12,cicindelidae_34_6_14_tray_12_spec_012,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_12,cicindelidae_34_6_14_tray_12_spec_013,2,unique,Cicindela tuberculata Fabr.,,,,,,,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_12,cicindelidae_34_6_14_tray_12_spec_014,4,unique,[N?][?] | (on san[d?]) | 17-1[?] | rec'd: J[.] J[ackson?] Loemerr[?],,,,,(on san[d?]),,,,,,on sand,,,17-1,,,J. J[ackson?] Loemerr,,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_12,cicindelidae_34_6_14_tray_12_spec_015,3,unique,3[1?]-[1?]4-[?] | [Ha?]wk[e?]s[?] M[?] | [A?]ug[?] 5[?] A[?]Z[?] | [Merc?][illeg.],,,,,"Hawke[s?] [Bay?],",,,,,,,,,3[1?]-[1?]4-,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_12,cicindelidae_34_6_14_tray_12_spec_016,5,unique,Ste[ns?][illeg.] | [J?][illeg.] '2[2?] | R.J[.][illeg.] | [illeg.]d | C[icindela?] [t?][illeg.] 28-[?] | Fa[br?].,,,,,Ste[ns?],,,,,,,,R.J,[J?] '2[2?],,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_12,cicindelidae_34_6_14_tray_12_spec_017,6,unique,FIEL[D MUSEUM?] | [illeg.] 3[?] | [illeg.],,,,,,,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_12,cicindelidae_34_6_14_tray_12_spec_018,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_13,cicindelidae_34_6_14_tray_13_spec_001,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_13,cicindelidae_34_6_14_tray_13_spec_004,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_14,cicindelidae_34_6_14_tray_14_spec_001,1,unique,[Cicinde]la / [specu]laris / [brevi]pen[nis] / [W.]Horn / Det. R.R. Murray | Kad[una?] / [O?],,,,,Kad[una?],,,,,,,,,,R.R. Murray,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_14,cicindelidae_34_6_14_tray_14_spec_002,2,similar,DET. R. R. MURRAY 1979 | Cicindela / Kad[una?] / O[?] / [illeg.] / 's,,,,,Kad[una?],,,,,,,,,,R. R. Murray,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_14,cicindelidae_34_6_14_tray_14_spec_003,2,similar,DET. R. R. MURRAY 1979 | Cicindela / Kad[una?] / O[?] / [illeg.] / 's,,,,,Kad[una?],,,,,,,,,,R. R. Murray,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_14,cicindelidae_34_6_14_tray_14_spec_004,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_14,cicindelidae_34_6_14_tray_14_spec_005,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_14,cicindelidae_34_6_14_tray_14_spec_006,2,similar,DET. R. R. MURRAY 1979 | Cicindela / Kad[una?] / O[?] / [illeg.] / 's,,,,,Kad[una?],,,,,,,,,,R. R. Murray,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_14,cicindelidae_34_6_14_tray_14_spec_007,2,similar,DET. R. R. MURRAY 1979 | Cicindela / Kad[una?] / O[?] / [illeg.] / 's,,,,,Kad[una?],,,,,,,,,,R. R. Murray,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_14,cicindelidae_34_6_14_tray_14_spec_008,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_14,cicindelidae_34_6_14_tray_14_spec_009,3,unique,R. [?] na[?] / M. A. [illeg.] / [illeg.],,,,,,,,,,,,,,,,,M. A.,,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_15,cicindelidae_34_6_14_tray_15_spec_001,1,unique,C[hina?] | Ka[?] | [illeg.]achs,,,,,C[hina?] Ka,,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_15,cicindelidae_34_6_14_tray_15_spec_002,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_15,cicindelidae_34_6_14_tray_15_spec_003,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_15,cicindelidae_34_6_14_tray_15_spec_004,2,identical,Ka[?] Coll[?] | ex Eduard Knirsch,,,,,Ka,,,,,,,,Eduard Knirsch,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_15,cicindelidae_34_6_14_tray_15_spec_005,2,identical,Ka[?] Coll[?] | ex Eduard Knirsch,,,,,Ka,,,,,,,,Eduard Knirsch,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_15,cicindelidae_34_6_14_tray_15_spec_006,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_16,cicindelidae_34_6_14_tray_16_spec_001,1,unique,New Zealand: North I. | [Rare?]wa[ra?] | 28 D[ec?] | M. Kipp[enberger?] col.,New Zealand,,,,"North I., [Rare?]wa[ra?]",North Island,,,North Island,,,,M. Kipp[enberger?],28 D[ec?],,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_16,cicindelidae_34_6_14_tray_16_spec_002,2,unique,New Zealand: North I. | Rarewara Beach | 28 | M. Kipp[enberger?],New Zealand,,,,"North I., Rarewara Beach","Rarewara Beach, North Island",,,North Island,,,,M. Kipp[enberger?],28,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_17,cicindelidae_34_6_14_tray_17_spec_001,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_18,cicindelidae_34_6_14_tray_18_spec_001,1,unique,NEW ZEALAND: AK Waitere Cascade Tr. Kauripaka. dwd. Tr. 85. Kauripaka A. Newton/Mathaye 680 | Neocicindela spilleri Nidek Det. M. Kips,New Zealand,Auckland,,,AK Waitere Cascade Tr. Kauripaka. dwd. Tr. 85. Kauripaka,"Waitere Cascade Track, Kauripaka",,,,,dwd.,,A. Newton/Mathaye,680,M. Kips,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_18,cicindelidae_34_6_14_tray_18_spec_002,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_19,cicindelidae_34_6_14_tray_19_spec_001,1,unique,MEXICO[?] | [locality label partially obscured] | Det. M. Kip[penberg?] 200[7?] | Micro[thylax] sin[aloae] s[inaloae] (Bates),Mexico,,,,,,,,,,,,,,M. Kippenberg,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_19,cicindelidae_34_6_14_tray_19_spec_002,2,unique,S[inaloa?] [locality illeg.] | Det. M. Kip[penberg] 200[?] | Micro[thylax] sin[aloae] s[inaloae],Mexico,Sinaloa,,,S[inaloa?],,,,,,,,,,M. Kippenberg,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_19,cicindelidae_34_6_14_tray_19_spec_003,3,unique,S[inaloa?] [illeg.] | MEXICO[?] | Det. M. Kip[penberg] [illeg.] | Micro[thylax] sin[aloae] s[inaloae],Mexico,Sinaloa,,,S[inaloa?],,,,,,,,,,M. Kippenberg,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_19,cicindelidae_34_6_14_tray_19_spec_004,4,unique,MEXICO [illeg.] Si[naloa?] mi. | mi. sin[aloae] | Det. M. Kippen[berg] 20[0?] | [17?]5-6[?],Mexico,Sinaloa,,,Si[naloa?] mi.,,,,,,,,,,M. Kippenberg,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_19,cicindelidae_34_6_14_tray_19_spec_005,5,unique,MEXICO | SI[naloa?] | SIN[aloae?] [illeg.],Mexico,Sinaloa,,,MEXICO SI[naloa?],,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_20,cicindelidae_34_6_14_tray_20_spec_001,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_20,cicindelidae_34_6_14_tray_20_spec_002,1,unique,"Brazil, Curitiba",Brazil,,,Curitiba,"Brazil, Curitiba",,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_20,cicindelidae_34_6_14_tray_20_spec_003,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_21,cicindelidae_34_6_14_tray_21_spec_001,1,unique,817[?],,,,,,,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_21,cicindelidae_34_6_14_tray_21_spec_002,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_22,cicindelidae_34_6_14_tray_22_spec_001,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_23,cicindelidae_34_6_14_tray_23_spec_001,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_24,cicindelidae_34_6_14_tray_24_spec_001,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_24,cicindelidae_34_6_14_tray_24_spec_002,1,unique,Cie. Mastersi Cast. | det. Dr. Ing. K. Mano[..?],,,,,,,,,,,,,,,Dr. Ing. K. Mano,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_24,cicindelidae_34_6_14_tray_24_spec_003,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_24,cicindelidae_34_6_14_tray_24_spec_004,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_24,cicindelidae_34_6_14_tray_24_spec_005,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_25,cicindelidae_34_6_14_tray_25_spec_001,1,identical,ex Eduard Knirsch | [coll.] Knirsch,,,,,,,,,,,,,Eduard Knirsch,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_25,cicindelidae_34_6_14_tray_25_spec_002,1,identical,ex Eduard Knirsch | [coll.] Knirsch,,,,,,,,,,,,,Eduard Knirsch,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_25,cicindelidae_34_6_14_tray_25_spec_003,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_25,cicindelidae_34_6_14_tray_25_spec_004,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_25,cicindelidae_34_6_14_tray_25_spec_005,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_26,cicindelidae_34_6_14_tray_26_spec_001,1,similar,ECUADOR: Pa[sta]za / Cusu[imi?] | leg. H[?] / [Maik?]t[?],Ecuador,Pastaza,,,"Pastaza, Cusuimi",Cusuimi,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_6_14_tray_26,cicindelidae_34_6_14_tray_26_spec_002,2,similar,"ECUADOR: Pa[sta]za / [Cu]suimi / 1971, 1[?]",Ecuador,Pastaza,,,"Pastaza, Cusuimi",Cusuimi,,,,,,,,1971,,,,,claude-sonnet-4-6,FALSE
